appid,name,release_date,english,developer,publisher,platforms,required_age,categories,genres,steamspy_tags,achievements,positive_ratings,negative_ratings,average_playtime,median_playtime,owners,price
775430,Discovery Tour by Assassin’s Creed®: Ancient Egypt,2018-02-20,1,Ubisoft Montreal,Ubisoft,windows,0,Single-player;Captions available;Partial Controller Support,Action;Adventure;RPG,Adventure;RPG;Action,0,66,18,0,0,0-20000,12.49
812140,Assassin's Creed® Odyssey,2018-10-05,1,Ubisoft Quebec;Ubisoft Montreal;Ubisoft Bucharest;Ubisoft Singapore;Ubisoft Montpellier;Ubisoft Kiev;Ubisoft Shanghai,Ubisoft,windows,0,Single-player;Steam Achievements;Steam Trading Cards;Captions available;In-App Purchases;Partial Controller Support,Action;Adventure;RPG,Open World;Action;RPG,82,20771,4528,3151,3581,1000000-2000000,49.99
939960,Far Cry® New Dawn,2019-02-15,1,Ubisoft Montreal;Ubisoft Kiev;Ubisoft Shanghai,Ubisoft,windows,0,Single-player;Online Co-op;Partial Controller Support,Action;Adventure,Open World;Action;FPS,0,2755,1161,1597,1827,100000-200000,37.99
965300,The Settlers® : Heritage of Kings - History Edition,2019-01-22,1,Ubisoft Blue Byte,Ubisoft,windows,0,Single-player;Online Multi-Player;Local Multi-Player,Strategy,Strategy;RTS;City Builder,0,19,13,0,0,0-20000,9.99
965310,The Settlers® : Rise of an Empire - History Edition,2019-01-22,1,Ubisoft Blue Byte,Ubisoft,windows,0,Single-player;Online Multi-Player;Local Multi-Player,Strategy,Strategy;City Builder,0,15,12,0,0,0-20000,9.99
965320,The Settlers® 7 : History Edition,2019-01-22,1,Ubisoft Blue Byte,Ubisoft,windows,0,Single-player;Online Multi-Player;Local Multi-Player,Strategy,Strategy,0,9,18,0,0,0-20000,12.49
297000,Heroes® of Might & Magic® III - HD Edition,2015-01-28,1,DotEmu,Ubisoft Entertainment,windows,0,Single-player;Multi-player;Steam Achievements;Includes level editor,RPG;Strategy,Strategy;Classic;Turn-Based Strategy,13,4673,2161,1854,2292,500000-1000000,12.49
354380,Assassin’s Creed® Chronicles: China,2015-04-21,1,Climax Studios,Ubisoft Entertainment,windows,0,Single-player;Steam Trading Cards;Partial Controller Support,Action;Adventure,Assassin;Female Protagonist;Action,0,1547,570,72,101,100000-200000,8.59
359600,Assassin’s Creed® Chronicles: Russia,2016-02-09,1,Climax Studios,Ubisoft Entertainment,windows,16,Single-player;Steam Trading Cards;Partial Controller Support,Action;Adventure,Action;Adventure;Stealth,0,277,167,0,0,50000-100000,8.59
470220,UNO,2017-01-03,1,Ubisoft Entertainment,Ubisoft Entertainment,windows,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Full controller support;Steam Trading Cards,Casual,Card Game;Multiplayer;Casual,0,2923,2015,284,274,200000-500000,8.59
911400,Assassin's Creed® III Remastered,2019-03-29,1,Ubisoft Entertainment,Ubisoft Entertainment,windows,0,Single-player;Partial Controller Support,Action;Adventure,Action;Adventure;Assassin,0,475,983,80,80,50000-100000,33.99
647590,Space Junkies™,2019-03-26,1,Ubisoft Montpellier,Ubisoft®,windows,0,Multi-player;Online Multi-Player,Action;Sports,Action;Sports;VR,0,63,19,0,0,0-20000,33.99
10,Counter-Strike,2000-11-01,1,Valve,Valve,windows;mac;linux,0,Multi-player;Online Multi-Player;Local Multi-Player;Valve Anti-Cheat enabled,Action,Action;FPS;Multiplayer,0,124534,3339,17612,317,10000000-20000000,7.19
20,Team Fortress Classic,1999-04-01,1,Valve,Valve,windows;mac;linux,0,Multi-player;Online Multi-Player;Local Multi-Player;Valve Anti-Cheat enabled,Action,Action;FPS;Multiplayer,0,3318,633,277,62,5000000-10000000,3.99
30,Day of Defeat,2003-05-01,1,Valve,Valve,windows;mac;linux,0,Multi-player;Valve Anti-Cheat enabled,Action,FPS;World War II;Multiplayer,0,3416,398,187,34,5000000-10000000,3.99
40,Deathmatch Classic,2001-06-01,1,Valve,Valve,windows;mac;linux,0,Multi-player;Online Multi-Player;Local Multi-Player;Valve Anti-Cheat enabled,Action,Action;FPS;Multiplayer,0,1273,267,258,184,5000000-10000000,3.99
50,Half-Life: Opposing Force,1999-11-01,1,Gearbox Software,Valve,windows;mac;linux,0,Single-player;Multi-player;Valve Anti-Cheat enabled,Action,FPS;Action;Sci-fi,0,5250,288,624,415,5000000-10000000,3.99
60,Ricochet,2000-11-01,1,Valve,Valve,windows;mac;linux,0,Multi-player;Online Multi-Player;Valve Anti-Cheat enabled,Action,Action;FPS;Multiplayer,0,2758,684,175,10,5000000-10000000,3.99
70,Half-Life,1998-11-08,1,Valve,Valve,windows;mac;linux,0,Single-player;Multi-player;Online Multi-Player;Steam Cloud;Valve Anti-Cheat enabled,Action,FPS;Classic;Action,0,27755,1100,1300,83,5000000-10000000,7.19
80,Counter-Strike: Condition Zero,2004-03-01,1,Valve,Valve,windows;mac;linux,0,Single-player;Multi-player;Valve Anti-Cheat enabled,Action,Action;FPS;Multiplayer,0,12120,1439,427,43,10000000-20000000,7.19
130,Half-Life: Blue Shift,2001-06-01,1,Gearbox Software,Valve,windows;mac;linux,0,Single-player,Action,FPS;Action;Sci-fi,0,3822,420,361,205,5000000-10000000,3.99
220,Half-Life 2,2004-11-16,1,Valve,Valve,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Captions available;Partial Controller Support;Steam Cloud;Includes Source SDK,Action,FPS;Action;Sci-fi,33,67902,2419,691,402,10000000-20000000,7.19
240,Counter-Strike: Source,2004-11-01,1,Valve,Valve,windows;mac;linux,0,Multi-player;Cross-Platform Multiplayer;Steam Achievements;Steam Cloud;Valve Anti-Cheat enabled;Stats;Includes Source SDK,Action,Action;FPS;Multiplayer,147,76640,3497,6842,400,10000000-20000000,7.19
280,Half-Life: Source,2004-06-01,1,Valve,Valve,windows;mac;linux,0,Single-player,Action,FPS;Action;Sci-fi,0,3767,1053,190,214,2000000-5000000,0
300,Day of Defeat: Source,2010-07-12,1,Valve,Valve,windows;mac;linux,0,Multi-player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Valve Anti-Cheat enabled;Stats;Includes Source SDK,Action,FPS;World War II;Multiplayer,54,10489,1210,1356,134,5000000-10000000,7.19
320,Half-Life 2: Deathmatch,2004-11-01,1,Valve,Valve,windows;mac;linux,0,Multi-player;Valve Anti-Cheat enabled;Includes Source SDK,Action,Action;FPS;Multiplayer,0,6020,787,311,32,10000000-20000000,3.99
340,Half-Life 2: Lost Coast,2005-10-27,1,Valve,Valve,windows;mac;linux,0,Single-player;Commentary available,Action,FPS;Action;Singleplayer,0,5783,1020,46,29,10000000-20000000,0
360,Half-Life Deathmatch: Source,2006-05-01,1,Valve,Valve,windows;mac;linux,0,Multi-player;Valve Anti-Cheat enabled,Action,Action;FPS;Multiplayer,0,1362,473,102,81,5000000-10000000,0
380,Half-Life 2: Episode One,2006-06-01,1,Valve,Valve,windows;mac;linux,0,Single-player;Steam Achievements;Captions available;Partial Controller Support;Steam Cloud;Stats;Includes Source SDK;Commentary available,Action,FPS;Action;Sci-fi,13,7908,517,281,184,5000000-10000000,5.79
400,Portal,2007-10-10,1,Valve,Valve,windows;mac;linux,0,Single-player;Steam Achievements;Captions available;Partial Controller Support;Includes level editor;Includes Source SDK;Commentary available,Action,Puzzle;First-Person;Singleplayer,15,51801,1080,288,137,10000000-20000000,7.19
420,Half-Life 2: Episode Two,2007-10-10,1,Valve,Valve,windows;mac;linux,0,Single-player;Steam Achievements;Captions available;Partial Controller Support;Steam Cloud;Stats;Includes Source SDK;Commentary available,Action,FPS;Action;Sci-fi,22,13902,696,354,301,5000000-10000000,5.79
440,Team Fortress 2,2007-10-10,1,Valve,Valve,windows;mac;linux,0,Multi-player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Captions available;Steam Workshop;In-App Purchases;Partial Controller Support;Valve Anti-Cheat enabled;Stats;Includes level editor;Commentary available,Action;Free to Play,Free to Play;Multiplayer;FPS,520,515879,34036,8495,623,20000000-50000000,0
500,Left 4 Dead,2008-11-17,1,Valve,Valve,windows;mac,0,Single-player;Multi-player;Co-op;Steam Achievements;Full controller support;Captions available;Steam Cloud;Valve Anti-Cheat enabled;Stats;Steam Leaderboards;Includes Source SDK;Commentary available,Action,Zombies;Co-op;FPS,73,17951,948,897,278,5000000-10000000,7.19
550,Left 4 Dead 2,2009-11-19,1,Valve,Valve,windows;mac;linux,0,Single-player;Multi-player;Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Workshop;Steam Cloud;Valve Anti-Cheat enabled;Stats;Includes Source SDK;Commentary available,Action,Zombies;Co-op;FPS,70,251789,8418,1615,566,10000000-20000000,7.19
570,Dota 2,2013-07-09,1,Valve,Valve,windows;mac;linux,0,Multi-player;Co-op;Steam Trading Cards;Steam Workshop;SteamVR Collectibles;In-App Purchases;Valve Anti-Cheat enabled,Action;Free to Play;Strategy,Free to Play;MOBA;Strategy,0,863507,142079,23944,801,100000000-200000000,0
620,Portal 2,2011-04-18,1,Valve,Valve,windows;mac;linux,0,Single-player;Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Workshop;Steam Cloud;Stats;Includes level editor;Commentary available,Action;Adventure,Puzzle;Co-op;First-Person,51,138220,1891,1102,520,10000000-20000000,7.19
630,Alien Swarm,2010-07-19,1,Valve,Valve,windows,0,Single-player;Multi-player;Co-op;Steam Achievements;Captions available;Steam Cloud;Stats;Includes level editor,Action,Free to Play;Co-op;Action,66,17435,941,371,83,2000000-5000000,0
730,Counter-Strike: Global Offensive,2012-08-21,1,Valve;Hidden Path Entertainment,Valve,windows;mac;linux,0,Multi-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;In-App Purchases;Valve Anti-Cheat enabled;Stats,Action;Free to Play,FPS;Multiplayer;Shooter,167,2644404,402313,22494,6502,50000000-100000000,0
1840,Source Filmmaker,2012-07-10,1,Valve,Valve,windows,0,Steam Workshop,Animation & Modeling;Video Production,Animation & Modeling;Video Production;Free to Play,0,15083,1111,239,77,1000000-2000000,0
4000,Garry's Mod,2006-11-29,1,Facepunch Studios,Valve,windows;mac;linux,0,Single-player;Multi-player;Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Captions available;Steam Workshop;Steam Cloud;Valve Anti-Cheat enabled;Includes level editor,Indie;Simulation,Sandbox;Multiplayer;Funny,29,363721,16433,12422,1875,10000000-20000000,6.99
450390,The Lab,2016-04-05,1,Valve,Valve,windows,0,Single-player;VR Support;SteamVR Collectibles;Steam Leaderboards,Free to Play,Free to Play;VR;Action,0,2926,145,95,127,500000-1000000,0
583950,Artifact,2018-11-28,1,Valve,Valve,windows;mac;linux,0,Single-player;Online Multi-Player;In-App Purchases;Steam Cloud,Strategy,Card Game;Trading Card Game;Strategy,0,9937,10501,1797,1616,1000000-2000000,15.99
219340,The Banner Saga: Factions,2013-02-25,1,Stoic,Versus Evil,windows;mac,0,Multi-player;Cross-Platform Multiplayer,Free to Play;Indie;RPG;Strategy,Free to Play;Strategy;RPG,42,569,202,95245,190489,200000-500000,0
237990,The Banner Saga,2014-01-14,1,Stoic,Versus Evil,windows;mac,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Cloud;Includes level editor,Indie;RPG;Strategy,RPG;Turn-Based;Strategy,39,9750,1131,164,188,500000-1000000,18.74
263500,Dragons and Titans,2014-03-12,1,Wyrmbyte,Versus Evil,windows;mac;linux,0,Single-player;Multi-player;Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Partial Controller Support,Action;Adventure;Free to Play;Indie;RPG,Free to Play;Dragons;MOBA,52,2428,708,137,68,1000000-2000000,0
281640,The Banner Saga 2,2016-04-19,1,Stoic,Versus Evil,windows;mac,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Cloud;Stats;Steam Leaderboards,Indie;RPG;Strategy,RPG;Strategy;Story Rich,55,1670,172,331,331,200000-500000,18.74
299340,Habitat,2016-01-26,1,4gency,Versus Evil,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop,Action;Indie;Simulation;Strategy,Space;Strategy;Indie,10,100,120,22,22,20000-50000,10.99
314560,Kyn,2015-07-28,1,Tangrin Entertainment,Versus Evil,windows,0,Single-player;Steam Achievements,Action;Adventure;Indie;RPG,Action;RPG;Adventure,49,75,42,0,0,0-20000,14.99
317820,Guild of Dungeoneering,2015-07-14,1,Gambrinous,Versus Evil,windows;mac,0,Single-player;Steam Achievements;Steam Trading Cards,Indie;RPG,RPG;Card Game;Turn-Based,49,1251,425,542,549,200000-500000,10.99
320820,Toren,2015-05-11,1,Swordtales,Versus Evil,windows;mac,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Indie,Adventure;Indie;Female Protagonist,12,707,370,0,0,50000-100000,6.99
334120,Armikrog,2015-09-30,1,Pencil Test Studios,Versus Evil,windows;mac;linux,0,Single-player,Adventure;Indie,Adventure;Indie;Point & Click,0,580,533,0,0,20000-50000,6.99
367600,Skyshine's BEDLAM,2015-09-16,1,Skyshine Games,Versus Evil,windows;mac,0,Single-player;Steam Achievements;Steam Trading Cards,Action;Indie;Strategy,Strategy;Indie;Turn-Based,21,477,303,100,100,50000-100000,14.99
370770,Holodrive,2016-03-24,1,BitCake Studio,Versus Evil,windows,0,Multi-player;Online Multi-Player;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;In-App Purchases,Action;Free to Play;Indie;Early Access,Early Access;Free to Play;Indie,30,766,184,150,203,200000-500000,0
397060,Faeria,2017-03-08,1,Abrakam SA,Versus Evil,windows;mac;linux,0,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Steam Trading Cards;In-App Purchases,Adventure;Indie;Massively Multiplayer;RPG;Strategy,Card Game;Strategy;Multiplayer,59,4683,882,2201,2049,500000-1000000,18.99
419700,AT SUNDOWN: Shots in the Dark,2019-01-22,1,Mild Beast Games,Versus Evil,windows;mac;linux,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Cloud;Stats,Action;Casual;Indie,Action;Casual;Indie,20,15,6,0,0,0-20000,11.24
485460,The Banner Saga 3,2018-07-26,1,Stoic,Versus Evil,windows;mac,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Cloud;Stats;Steam Leaderboards,Indie;RPG;Strategy,Strategy;RPG;Indie,101,673,161,777,777,20000-50000,18.74
505630,Let Them Come,2017-10-03,1,Tuatara Games,Versus Evil,windows;mac,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Steam Leaderboards,Violent;Gore;Action;Indie,Action;Gore;Indie,26,331,46,0,0,20000-50000,3.99
505640,Antihero,2017-07-10,1,Tim Conkling,Versus Evil,windows;mac,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Steam Cloud,Indie;Strategy,Strategy;Indie;Board Game,30,344,57,326,326,20000-50000,11.99
576560,Pain Train,2017-01-11,1,Virtual Top,VT Publishing,windows,0,Single-player;Steam Achievements;Steam Trading Cards,Action;Adventure;Casual;Indie;Strategy,Action;Indie;Gore,590,464,365,289,303,100000-200000,3.99
598470,Dungeon Creepster,2017-03-24,1,Electric Root,VT Publishing,windows,0,Single-player;Steam Achievements;Steam Trading Cards,Action;Adventure;Casual;Indie;RPG,Action;Adventure;Casual,500,185,188,179,203,200000-500000,3.99
603890,Pain Train 2,2017-03-16,1,Virtual Top,VT Publishing,windows,0,Single-player;Steam Achievements;Steam Trading Cards,Action;Adventure;Indie;RPG;Strategy,Action;Gore;Indie,720,88,107,304,318,20000-50000,7.99
610930,Phantom Soldier,2017-03-29,1,Virtual Top,VT Publishing,windows,0,Single-player;Steam Achievements;Steam Trading Cards,Action;Adventure;Indie,Action;Indie;Adventure,500,154,225,222,311,100000-200000,3.99
656180,VAULT OF HONOR,2017-07-14,1,Virtual Top,VT Publishing,windows,0,Single-player;Steam Achievements,Action;Adventure;Casual;Indie;RPG;Strategy,Adventure;Action;Casual,5000,30,56,0,0,20000-50000,3.99
656370,Warp Rider,2017-07-11,1,Electric Root,VT Publishing,windows,0,Single-player;Steam Achievements,Action;Casual;Indie;Racing,Action;Indie;Casual,5000,26,44,25324,25324,20000-50000,3.99
659820,Symbiotic Overload,2017-07-20,1,Electric Root,VT Publishing,windows,0,Single-player;Steam Achievements,Action;Casual;Indie,Action;Indie;Casual,5000,16,37,0,0,0-20000,3.99
679460,Morendar: Goblin Slayer,2017-07-27,1,Virtual Top,VT Publishing,windows,0,Single-player;Steam Achievements,Action;Adventure;Casual;Indie;RPG,Action;Adventure;Indie,5000,21,33,0,0,0-20000,3.99
683570,Cludbugz's Twisted Magic,2017-08-04,1,Virtual Top,VT Publishing,windows,0,Single-player;Steam Achievements,Action;Adventure;Casual;RPG,Action;Casual;Adventure,5000,16,39,0,0,0-20000,3.99
685390,Pain Train PainPocalypse,2017-08-11,1,Virtual Top,VT Publishing,windows,0,Single-player;Steam Achievements,Action;Indie,Action;Indie;Gore,5000,31,37,0,0,0-20000,3.99
691920,The Art Of Knuckle Sandwich,2017-08-17,1,Virtual Top,VT Publishing,windows,0,Single-player;Steam Achievements,Action;Adventure;Casual;RPG,Action;Adventure;Casual,5000,14,33,0,0,0-20000,3.99
696930,Yatsumitsu Fists of Wrath,2017-08-25,1,Virtual Top,VT Publishing,windows,0,Single-player;Steam Achievements,Action;Adventure;Casual;RPG,Action;Adventure;RPG,5000,15,23,0,0,0-20000,3.99
702910,Destination Dungeon: Crypts of Warthallow,2017-09-07,1,Virtual Top,VT Publishing,windows,0,Single-player;Steam Achievements,Adventure;Casual;Indie;RPG,Adventure;RPG;Indie,5000,18,17,0,0,0-20000,3.99
705400,Crankies Workshop: Bozzbot Assembly,2017-09-13,1,Crankies Smartworks,VT Publishing,windows,0,Single-player;Steam Achievements,Action;Casual;Indie;Simulation;Strategy,Simulation;Indie;Casual,5000,24,43,0,0,0-20000,3.99
705420,Crankies Workshop: Grizzbot Assembly,2017-09-12,1,Crankies Smartworks,VT Publishing,windows,0,Single-player;Steam Achievements,Action;Casual;Indie;Simulation;Strategy,Strategy;Casual;Action,5000,28,39,0,0,0-20000,3.99
705430,Crankies Workshop: Lerpbot Assembly,2017-09-13,1,Crankies Smartworks,VT Publishing,windows,0,Single-player;Steam Achievements,Action;Casual;Indie;Simulation;Strategy,Strategy;Action;Indie,5000,18,17,0,0,0-20000,3.99
707370,Crankies Workshop: Whirlbot Assembly,2017-09-16,1,Crankies Smartworks,VT Publishing,windows,0,Single-player;Steam Achievements,Action;Casual;Indie;Simulation;Strategy,Casual;Indie;Action,5000,15,18,0,0,0-20000,3.99
707380,Crankies Workshop: Zazzbot Assembly,2017-09-14,1,Crankies Smartworks,VT Publishing,windows,0,Single-player;Steam Achievements,Casual;Simulation,Casual;Simulation,5000,19,22,1,1,0-20000,3.99
719460,Crankies Workshop: Grizzbot Assembly 2,2017-10-05,1,Crankies Smartworks,VT Publishing,windows,0,Single-player;Steam Achievements,Action;Casual;Indie;Simulation;Strategy,Action;Indie;Casual,5000,16,25,0,0,0-20000,3.99
724280,Crankies Workshop: Freebot Assembly,2017-10-10,1,Crankies Smartworks,VT Publishing,windows,0,Single-player;Steam Achievements,Action;Casual;Free to Play;Indie;Simulation;Strategy,Free to Play;Indie;Casual,1,28,15,0,0,0-20000,0
779190,Poultry Panic,2018-01-17,1,Virtual Top,VT Publishing,windows,0,Single-player;Steam Achievements,Action;Casual;Indie;Strategy,Action;Casual;Strategy,5000,28,31,0,0,20000-50000,3.99
783600,Kicking Kittens: Putin Saves The World,2018-01-25,1,Virtual Top,VT Publishing,windows,0,Single-player;Steam Achievements,Action;Casual,Action;Casual;Indie,5000,28,19,0,0,0-20000,3.99
